uid HMR VR rep update efficiency
HMR0.1_12 HMR0.1 VR0.4 12 5700 0.9934
HMR0.1_12 HMR0.1 VR0.4 12 5800 0.993362
HMR0.1_12 HMR0.1 VR0.4 12 5900 0.993332
HMR0.1_12 HMR0.1 VR0.4 12 6000 0.993383
HMR0.1_12 HMR0.1 VR0.4 12 6100 0.993209
HMR0.1_12 HMR0.1 VR0.4 12 6200 0.993142
HMR0.1_12 HMR0.1 VR0.4 12 6300 0.993013
HMR0.1_12 HMR0.1 VR0.4 12 6400 0.993034
HMR0.1_12 HMR0.1 VR0.4 12 6500 0.993126
HMR0.1_12 HMR0.1 VR0.4 12 6600 0.992988
HMR0.1_12 HMR0.1 VR0.4 12 6700 0.992768
HMR0.1_12 HMR0.1 VR0.4 12 6800 0.992638
HMR0.1_12 HMR0.1 VR0.4 12 6900 0.992823
HMR0.1_12 HMR0.1 VR0.4 12 7000 0.992559
HMR0.1_12 HMR0.1 VR0.4 12 7100 0.992207
HMR0.1_12 HMR0.1 VR0.4 12 7200 0.992463
HMR0.1_12 HMR0.1 VR0.4 12 7300 0.992595
HMR0.1_12 HMR0.1 VR0.4 12 7400 0.992542
HMR0.1_12 HMR0.1 VR0.4 12 7500 0.992651
HMR0.1_12 HMR0.1 VR0.4 12 7600 0.992651
HMR0.1_12 HMR0.1 VR0.4 12 7700 0.992634
HMR0.1_12 HMR0.1 VR0.4 12 7800 0.992849
HMR0.1_12 HMR0.1 VR0.4 12 7900 0.992384
HMR0.1_12 HMR0.1 VR0.4 12 8000 0.992354
HMR0.1_12 HMR0.1 VR0.4 12 8100 0.992522
HMR0.1_12 HMR0.1 VR0.4 12 8200 0.992526
HMR0.1_12 HMR0.1 VR0.4 12 8300 0.992438
HMR0.1_12 HMR0.1 VR0.4 12 8400 0.992162
HMR0.1_12 HMR0.1 VR0.4 12 8500 0.99185
HMR0.1_12 HMR0.1 VR0.4 12 8600 0.991594
HMR0.1_12 HMR0.1 VR0.4 12 8700 0.991751
HMR0.1_12 HMR0.1 VR0.4 12 8800 0.991815
HMR0.1_12 HMR0.1 VR0.4 12 8900 0.991797
HMR0.1_12 HMR0.1 VR0.4 12 9000 0.991349
HMR0.1_12 HMR0.1 VR0.4 12 9100 0.991295
HMR0.1_12 HMR0.1 VR0.4 12 9200 0.991354
HMR0.1_12 HMR0.1 VR0.4 12 9300 0.99112
HMR0.1_12 HMR0.1 VR0.4 12 9400 0.991063
HMR0.1_12 HMR0.1 VR0.4 12 9500 0.991289
HMR0.1_12 HMR0.1 VR0.4 12 9600 0.991055
HMR0.1_12 HMR0.1 VR0.4 12 9700 0.990985
HMR0.1_12 HMR0.1 VR0.4 12 9800 0.990802
HMR0.1_12 HMR0.1 VR0.4 12 9900 0.990674
HMR0.1_12 HMR0.1 VR0.4 12 10000 0.990601
HMR0.1_13 HMR0.1 VR0.4 13 0 1
HMR0.1_13 HMR0.1 VR0.4 13 100 0.999712
HMR0.1_13 HMR0.1 VR0.4 13 200 0.999446
HMR0.1_13 HMR0.1 VR0.4 13 300 0.99921
HMR0.1_13 HMR0.1 VR0.4 13 400 0.999265
HMR0.1_13 HMR0.1 VR0.4 13 500 0.999247
HMR0.1_13 HMR0.1 VR0.4 13 600 0.999205
HMR0.1_13 HMR0.1 VR0.4 13 700 0.999044
HMR0.1_13 HMR0.1 VR0.4 13 800 0.998975
HMR0.1_13 HMR0.1 VR0.4 13 900 0.9988
HMR0.1_13 HMR0.1 VR0.4 13 1000 0.998741
HMR0.1_13 HMR0.1 VR0.4 13 1100 0.998633
HMR0.1_13 HMR0.1 VR0.4 13 1200 0.998639
HMR0.1_13 HMR0.1 VR0.4 13 1300 0.998452
HMR0.1_13 HMR0.1 VR0.4 13 1400 0.998468
HMR0.1_13 HMR0.1 VR0.4 13 1500 0.998483
HMR0.1_13 HMR0.1 VR0.4 13 1600 0.998366
HMR0.1_13 HMR0.1 VR0.4 13 1700 0.998197
HMR0.1_13 HMR0.1 VR0.4 13 1800 0.99813
HMR0.1_13 HMR0.1 VR0.4 13 1900 0.998047
HMR0.1_13 HMR0.1 VR0.4 13 2000 0.997944
HMR0.1_13 HMR0.1 VR0.4 13 2100 0.997949
HMR0.1_13 HMR0.1 VR0.4 13 2200 0.997902
HMR0.1_13 HMR0.1 VR0.4 13 2300 0.997883
HMR0.1_13 HMR0.1 VR0.4 13 2400 0.997797
HMR0.1_13 HMR0.1 VR0.4 13 2500 0.99765
HMR0.1_13 HMR0.1 VR0.4 13 2600 0.997554
HMR0.1_13 HMR0.1 VR0.4 13 2700 0.997529
HMR0.1_13 HMR0.1 VR0.4 13 2800 0.997494
HMR0.1_13 HMR0.1 VR0.4 13 2900 0.997713
HMR0.1_13 HMR0.1 VR0.4 13 3000 0.997649
HMR0.1_13 HMR0.1 VR0.4 13 3100 0.997682
HMR0.1_13 HMR0.1 VR0.4 13 3200 0.997507
HMR0.1_13 HMR0.1 VR0.4 13 3300 0.997483
HMR0.1_13 HMR0.1 VR0.4 13 3400 0.997541
HMR0.1_13 HMR0.1 VR0.4 13 3500 0.997623
HMR0.1_13 HMR0.1 VR0.4 13 3600 0.997647
HMR0.1_13 HMR0.1 VR0.4 13 3700 0.997626
HMR0.1_13 HMR0.1 VR0.4 13 3800 0.997154
HMR0.1_13 HMR0.1 VR0.4 13 3900 0.997066
HMR0.1_13 HMR0.1 VR0.4 13 4000 0.996697
HMR0.1_13 HMR0.1 VR0.4 13 4100 0.996575
HMR0.1_13 HMR0.1 VR0.4 13 4200 0.996522
HMR0.1_13 HMR0.1 VR0.4 13 4300 0.996661
HMR0.1_13 HMR0.1 VR0.4 13 4400 0.996691
HMR0.1_13 HMR0.1 VR0.4 13 4500 0.996877
HMR0.1_13 HMR0.1 VR0.4 13 4600 0.996682
HMR0.1_13 HMR0.1 VR0.4 13 4700 0.996728
HMR0.1_13 HMR0.1 VR0.4 13 4800 0.996399
HMR0.1_13 HMR0.1 VR0.4 13 4900 0.99618
HMR0.1_13 HMR0.1 VR0.4 13 5000 0.996241
HMR0.1_13 HMR0.1 VR0.4 13 5100 0.996437
HMR0.1_13 HMR0.1 VR0.4 13 5200 0.996526
HMR0.1_13 HMR0.1 VR0.4 13 5300 0.996312
HMR0.1_13 HMR0.1 VR0.4 13 5400 0.996513
HMR0.1_13 HMR0.1 VR0.4 13 5500 0.996659
HMR0.1_13 HMR0.1 VR0.4 13 5600 0.996744
HMR0.1_13 HMR0.1 VR0.4 13 5700 0.996738
HMR0.1_13 HMR0.1 VR0.4 13 5800 0.996789
HMR0.1_13 HMR0.1 VR0.4 13 5900 0.99663
HMR0.1_13 HMR0.1 VR0.4 13 6000 0.996841
HMR0.1_13 HMR0.1 VR0.4 13 6100 0.996993
HMR0.1_13 HMR0.1 VR0.4 13 6200 0.996826
HMR0.1_13 HMR0.1 VR0.4 13 6300 0.996915
HMR0.1_13 HMR0.1 VR0.4 13 6400 0.99695
HMR0.1_13 HMR0.1 VR0.4 13 6500 0.996976
HMR0.1_13 HMR0.1 VR0.4 13 6600 0.996874
HMR0.1_13 HMR0.1 VR0.4 13 6700 0.99694
HMR0.1_13 HMR0.1 VR0.4 13 6800 0.996402
HMR0.1_13 HMR0.1 VR0.4 13 6900 0.996416
HMR0.1_13 HMR0.1 VR0.4 13 7000 0.996453
HMR0.1_13 HMR0.1 VR0.4 13 7100 0.996388
HMR0.1_13 HMR0.1 VR0.4 13 7200 0.996502
HMR0.1_13 HMR0.1 VR0.4 13 7300 0.996279
HMR0.1_13 HMR0.1 VR0.4 13 7400 0.996446
HMR0.1_13 HMR0.1 VR0.4 13 7500 0.996503
HMR0.1_13 HMR0.1 VR0.4 13 7600 0.99662
HMR0.1_13 HMR0.1 VR0.4 13 7700 0.996928
HMR0.1_13 HMR0.1 VR0.4 13 7800 0.996842
HMR0.1_13 HMR0.1 VR0.4 13 7900 0.996662
HMR0.1_13 HMR0.1 VR0.4 13 8000 0.996884
HMR0.1_13 HMR0.1 VR0.4 13 8100 0.996797
HMR0.1_13 HMR0.1 VR0.4 13 8200 0.996783
HMR0.1_13 HMR0.1 VR0.4 13 8300 0.996953
HMR0.1_13 HMR0.1 VR0.4 13 8400 0.996766
HMR0.1_13 HMR0.1 VR0.4 13 8500 0.997015
HMR0.1_13 HMR0.1 VR0.4 13 8600 0.997054
HMR0.1_13 HMR0.1 VR0.4 13 8700 0.996981
HMR0.1_13 HMR0.1 VR0.4 13 8800 0.997122
HMR0.1_13 HMR0.1 VR0.4 13 8900 0.996894
HMR0.1_13 HMR0.1 VR0.4 13 9000 0.996857
HMR0.1_13 HMR0.1 VR0.4 13 9100 0.997032
HMR0.1_13 HMR0.1 VR0.4 13 9200 0.996836
HMR0.1_13 HMR0.1 VR0.4 13 9300 0.997042
HMR0.1_13 HMR0.1 VR0.4 13 9400 0.996849
HMR0.1_13 HMR0.1 VR0.4 13 9500 0.996789
HMR0.1_13 HMR0.1 VR0.4 13 9600 0.996783
HMR0.1_13 HMR0.1 VR0.4 13 9700 0.996716
HMR0.1_13 HMR0.1 VR0.4 13 9800 0.996472
HMR0.1_13 HMR0.1 VR0.4 13 9900 0.996452
HMR0.1_13 HMR0.1 VR0.4 13 10000 0.996647
HMR0.1_14 HMR0.1 VR0.4 14 0 1
HMR0.1_14 HMR0.1 VR0.4 14 100 0.999704
HMR0.1_14 HMR0.1 VR0.4 14 200 0.999435
HMR0.1_14 HMR0.1 VR0.4 14 300 0.999325
HMR0.1_14 HMR0.1 VR0.4 14 400 0.999274
HMR0.1_14 HMR0.1 VR0.4 14 500 0.999194
HMR0.1_14 HMR0.1 VR0.4 14 600 0.999146
HMR0.1_14 HMR0.1 VR0.4 14 700 0.999025
HMR0.1_14 HMR0.1 VR0.4 14 800 0.99896
HMR0.1_14 HMR0.1 VR0.4 14 900 0.998893
HMR0.1_14 HMR0.1 VR0.4 14 1000 0.998781
HMR0.1_14 HMR0.1 VR0.4 14 1100 0.998723
HMR0.1_14 HMR0.1 VR0.4 14 1200 0.998672
HMR0.1_14 HMR0.1 VR0.4 14 1300 0.998546
HMR0.1_14 HMR0.1 VR0.4 14 1400 0.998496
HMR0.1_14 HMR0.1 VR0.4 14 1500 0.998406
HMR0.1_14 HMR0.1 VR0.4 14 1600 0.998352
HMR0.1_14 HMR0.1 VR0.4 14 1700 0.998344
HMR0.1_14 HMR0.1 VR0.4 14 1800 0.998249
HMR0.1_14 HMR0.1 VR0.4 14 1900 0.998044
HMR0.1_14 HMR0.1 VR0.4 14 2000 0.998114
HMR0.1_14 HMR0.1 VR0.4 14 2100 0.998062
HMR0.1_14 HMR0.1 VR0.4 14 2200 0.998048
HMR0.1_14 HMR0.1 VR0.4 14 2300 0.997959
HMR0.1_14 HMR0.1 VR0.4 14 2400 0.997884
HMR0.1_14 HMR0.1 VR0.4 14 2500 0.997852
HMR0.1_14 HMR0.1 VR0.4 14 2600 0.997722
HMR0.1_14 HMR0.1 VR0.4 14 2700 0.997588
HMR0.1_14 HMR0.1 VR0.4 14 2800 0.997524
HMR0.1_14 HMR0.1 VR0.4 14 2900 0.997421
HMR0.1_14 HMR0.1 VR0.4 14 3000 0.997558
HMR0.1_14 HMR0.1 VR0.4 14 3100 0.997512
HMR0.1_14 HMR0.1 VR0.4 14 3200 0.997454
HMR0.1_14 HMR0.1 VR0.4 14 3300 0.997424
HMR0.1_14 HMR0.1 VR0.4 14 3400 0.997442
HMR0.1_14 HMR0.1 VR0.4 14 3500 0.997348
HMR0.1_14 HMR0.1 VR0.4 14 3600 0.997374
HMR0.1_14 HMR0.1 VR0.4 14 3700 0.997158
HMR0.1_14 HMR0.1 VR0.4 14 3800 0.996951
HMR0.1_14 HMR0.1 VR0.4 14 3900 0.996998
HMR0.1_14 HMR0.1 VR0.4 14 4000 0.996895
HMR0.1_14 HMR0.1 VR0.4 14 4100 0.997005
HMR0.1_14 HMR0.1 VR0.4 14 4200 0.996871
HMR0.1_14 HMR0.1 VR0.4 14 4300 0.996782
HMR0.1_14 HMR0.1 VR0.4 14 4400 0.996631
HMR0.1_14 HMR0.1 VR0.4 14 4500 0.996644
HMR0.1_14 HMR0.1 VR0.4 14 4600 0.996696
HMR0.1_14 HMR0.1 VR0.4 14 4700 0.996725
HMR0.1_14 HMR0.1 VR0.4 14 4800 0.99657
HMR0.1_14 HMR0.1 VR0.4 14 4900 0.996644
HMR0.1_14 HMR0.1 VR0.4 14 5000 0.9965
HMR0.1_14 HMR0.1 VR0.4 14 5100 0.996327
HMR0.1_14 HMR0.1 VR0.4 14 5200 0.996416
HMR0.1_14 HMR0.1 VR0.4 14 5300 0.996367
HMR0.1_14 HMR0.1 VR0.4 14 5400 0.996397
HMR0.1_14 HMR0.1 VR0.4 14 5500 0.996378
HMR0.1_14 HMR0.1 VR0.4 14 5600 0.996354
HMR0.1_14 HMR0.1 VR0.4 14 5700 0.996025
HMR0.1_14 HMR0.1 VR0.4 14 5800 0.995994
HMR0.1_14 HMR0.1 VR0.4 14 5900 0.99574
HMR0.1_14 HMR0.1 VR0.4 14 6000 0.9956
HMR0.1_14 HMR0.1 VR0.4 14 6100 0.995673
HMR0.1_14 HMR0.1 VR0.4 14 6200 0.995779
HMR0.1_14 HMR0.1 VR0.4 14 6300 0.99575
HMR0.1_14 HMR0.1 VR0.4 14 6400 0.995562
HMR0.1_14 HMR0.1 VR0.4 14 6500 0.995544
HMR0.1_14 HMR0.1 VR0.4 14 6600 0.995398
HMR0.1_14 HMR0.1 VR0.4 14 6700 0.995397
HMR0.1_14 HMR0.1 VR0.4 14 6800 0.995681
HMR0.1_14 HMR0.1 VR0.4 14 6900 0.995316
HMR0.1_14 HMR0.1 VR0.4 14 7000 0.995414
HMR0.1_14 HMR0.1 VR0.4 14 7100 0.99517
HMR0.1_14 HMR0.1 VR0.4 14 7200 0.995185
HMR0.1_14 HMR0.1 VR0.4 14 7300 0.995186
HMR0.1_14 HMR0.1 VR0.4 14 7400 0.995104
HMR0.1_14 HMR0.1 VR0.4 14 7500 0.995232
HMR0.1_14 HMR0.1 VR0.4 14 7600 0.994837
HMR0.1_14 HMR0.1 VR0.4 14 7700 0.994797
HMR0.1_14 HMR0.1 VR0.4 14 7800 0.994695
HMR0.1_14 HMR0.1 VR0.4 14 7900 0.994854
HMR0.1_14 HMR0.1 VR0.4 14 8000 0.994942
HMR0.1_14 HMR0.1 VR0.4 14 8100 0.994676
HMR0.1_14 HMR0.1 VR0.4 14 8200 0.994703
HMR0.1_14 HMR0.1 VR0.4 14 8300 0.994851
HMR0.1_14 HMR0.1 VR0.4 14 8400 0.994758
HMR0.1_14 HMR0.1 VR0.4 14 8500 0.994346
HMR0.1_14 HMR0.1 VR0.4 14 8600 0.994809
HMR0.1_14 HMR0.1 VR0.4 14 8700 0.994731
HMR0.1_14 HMR0.1 VR0.4 14 8800 0.99483
HMR0.1_14 HMR0.1 VR0.4 14 8900 0.994895
HMR0.1_14 HMR0.1 VR0.4 14 9000 0.994815
HMR0.1_14 HMR0.1 VR0.4 14 9100 0.994918
HMR0.1_14 HMR0.1 VR0.4 14 9200 0.995092
HMR0.1_14 HMR0.1 VR0.4 14 9300 0.99521
HMR0.1_14 HMR0.1 VR0.4 14 9400 0.995046
HMR0.1_14 HMR0.1 VR0.4 14 9500 0.995201
HMR0.1_14 HMR0.1 VR0.4 14 9600 0.995206
HMR0.1_14 HMR0.1 VR0.4 14 9700 0.995124
HMR0.1_14 HMR0.1 VR0.4 14 9800 0.995303
HMR0.1_14 HMR0.1 VR0.4 14 9900 0.995533
HMR0.1_14 HMR0.1 VR0.4 14 10000 0.995357
HMR0.1_15 HMR0.1 VR0.4 15 0 1
HMR0.1_15 HMR0.1 VR0.4 15 100 0.999644
HMR0.1_15 HMR0.1 VR0.4 15 200 0.999327
HMR0.1_15 HMR0.1 VR0.4 15 300 0.99908
HMR0.1_15 HMR0.1 VR0.4 15 400 0.9991
HMR0.1_15 HMR0.1 VR0.4 15 500 0.999164
HMR0.1_15 HMR0.1 VR0.4 15 600 0.999059
HMR0.1_15 HMR0.1 VR0.4 15 700 0.999028
HMR0.1_15 HMR0.1 VR0.4 15 800 0.998877
HMR0.1_15 HMR0.1 VR0.4 15 900 0.998783
HMR0.1_15 HMR0.1 VR0.4 15 1000 0.998622
HMR0.1_15 HMR0.1 VR0.4 15 1100 0.998635
HMR0.1_15 HMR0.1 VR0.4 15 1200 0.998566
HMR0.1_15 HMR0.1 VR0.4 15 1300 0.998672
HMR0.1_15 HMR0.1 VR0.4 15 1400 0.998508
HMR0.1_15 HMR0.1 VR0.4 15 1500 0.998472
HMR0.1_15 HMR0.1 VR0.4 15 1600 0.998409
HMR0.1_15 HMR0.1 VR0.4 15 1700 0.998347
HMR0.1_15 HMR0.1 VR0.4 15 1800 0.998322
HMR0.1_15 HMR0.1 VR0.4 15 1900 0.998263
HMR0.1_15 HMR0.1 VR0.4 15 2000 0.998263
HMR0.1_15 HMR0.1 VR0.4 15 2100 0.998173
HMR0.1_15 HMR0.1 VR0.4 15 2200 0.998184
HMR0.1_15 HMR0.1 VR0.4 15 2300 0.998134
HMR0.1_15 HMR0.1 VR0.4 15 2400 0.998214
HMR0.1_15 HMR0.1 VR0.4 15 2500 0.998149
HMR0.1_15 HMR0.1 VR0.4 15 2600 0.998137
HMR0.1_15 HMR0.1 VR0.4 15 2700 0.997974
HMR0.1_15 HMR0.1 VR0.4 15 2800 0.997952
HMR0.1_15 HMR0.1 VR0.4 15 2900 0.99777
HMR0.1_15 HMR0.1 VR0.4 15 3000 0.997693
HMR0.1_15 HMR0.1 VR0.4 15 3100 0.997639
HMR0.1_15 HMR0.1 VR0.4 15 3200 0.997502
HMR0.1_15 HMR0.1 VR0.4 15 3300 0.997613
HMR0.1_15 HMR0.1 VR0.4 15 3400 0.997425
HMR0.1_15 HMR0.1 VR0.4 15 3500 0.99749
HMR0.1_15 HMR0.1 VR0.4 15 3600 0.997575
HMR0.1_15 HMR0.1 VR0.4 15 3700 0.997548
HMR0.1_15 HMR0.1 VR0.4 15 3800 0.997734
HMR0.1_15 HMR0.1 VR0.4 15 3900 0.997812
HMR0.1_15 HMR0.1 VR0.4 15 4000 0.997783
HMR0.1_15 HMR0.1 VR0.4 15 4100 0.997892
HMR0.1_15 HMR0.1 VR0.4 15 4200 0.997727
HMR0.1_15 HMR0.1 VR0.4 15 4300 0.997723
HMR0.1_15 HMR0.1 VR0.4 15 4400 0.997749
HMR0.1_15 HMR0.1 VR0.4 15 4500 0.997763
HMR0.1_15 HMR0.1 VR0.4 15 4600 0.997821
HMR0.1_15 HMR0.1 VR0.4 15 4700 0.997654
HMR0.1_15 HMR0.1 VR0.4 15 4800 0.997558
HMR0.1_15 HMR0.1 VR0.4 15 4900 0.997451
HMR0.1_15 HMR0.1 VR0.4 15 5000 0.997342
HMR0.1_15 HMR0.1 VR0.4 15 5100 0.997248
HMR0.1_15 HMR0.1 VR0.4 15 5200 0.99725
HMR0.1_15 HMR0.1 VR0.4 15 5300 0.99716
HMR0.1_15 HMR0.1 VR0.4 15 5400 0.997418
HMR0.1_15 HMR0.1 VR0.4 15 5500 0.997249
HMR0.1_15 HMR0.1 VR0.4 15 5600 0.997156
HMR0.1_15 HMR0.1 VR0.4 15 5700 0.997284
HMR0.1_15 HMR0.1 VR0.4 15 5800 0.997126
HMR0.1_15 HMR0.1 VR0.4 15 5900 0.99698
HMR0.1_15 HMR0.1 VR0.4 15 6000 0.996997
HMR0.1_15 HMR0.1 VR0.4 15 6100 0.996908
HMR0.1_15 HMR0.1 VR0.4 15 6200 0.996983
HMR0.1_15 HMR0.1 VR0.4 15 6300 0.996784
HMR0.1_15 HMR0.1 VR0.4 15 6400 0.996912
HMR0.1_15 HMR0.1 VR0.4 15 6500 0.996935
HMR0.1_15 HMR0.1 VR0.4 15 6600 0.997154
HMR0.1_15 HMR0.1 VR0.4 15 6700 0.997163
HMR0.1_15 HMR0.1 VR0.4 15 6800 0.9971
HMR0.1_15 HMR0.1 VR0.4 15 6900 0.996866
HMR0.1_15 HMR0.1 VR0.4 15 7000 0.997059
HMR0.1_15 HMR0.1 VR0.4 15 7100 0.996723
HMR0.1_15 HMR0.1 VR0.4 15 7200 0.996835
HMR0.1_15 HMR0.1 VR0.4 15 7300 0.996893
HMR0.1_15 HMR0.1 VR0.4 15 7400 0.996966
HMR0.1_15 HMR0.1 VR0.4 15 7500 0.996801
HMR0.1_15 HMR0.1 VR0.4 15 7600 0.996556
HMR0.1_15 HMR0.1 VR0.4 15 7700 0.996674
HMR0.1_15 HMR0.1 VR0.4 15 7800 0.996806
HMR0.1_15 HMR0.1 VR0.4 15 7900 0.996701
HMR0.1_15 HMR0.1 VR0.4 15 8000 0.996418
HMR0.1_15 HMR0.1 VR0.4 15 8100 0.996084
HMR0.1_15 HMR0.1 VR0.4 15 8200 0.995998
HMR0.1_15 HMR0.1 VR0.4 15 8300 0.995708
HMR0.1_15 HMR0.1 VR0.4 15 8400 0.994995
HMR0.1_15 HMR0.1 VR0.4 15 8500 0.995275
HMR0.1_15 HMR0.1 VR0.4 15 8600 0.995357
HMR0.1_15 HMR0.1 VR0.4 15 8700 0.995142
HMR0.1_15 HMR0.1 VR0.4 15 8800 0.995226
HMR0.1_15 HMR0.1 VR0.4 15 8900 0.995434
HMR0.1_15 HMR0.1 VR0.4 15 9000 0.995334
HMR0.1_15 HMR0.1 VR0.4 15 9100 0.995619
HMR0.1_15 HMR0.1 VR0.4 15 9200 0.995857
HMR0.1_15 HMR0.1 VR0.4 15 9300 0.99574
HMR0.1_15 HMR0.1 VR0.4 15 9400 0.995638
HMR0.1_15 HMR0.1 VR0.4 15 9500 0.995697
HMR0.1_15 HMR0.1 VR0.4 15 9600 0.995809
HMR0.1_15 HMR0.1 VR0.4 15 9700 0.995566
HMR0.1_15 HMR0.1 VR0.4 15 9800 0.995534
HMR0.1_15 HMR0.1 VR0.4 15 9900 0.995529
HMR0.1_15 HMR0.1 VR0.4 15 10000 0.995786
HMR0.1_16 HMR0.1 VR0.4 16 0 1
HMR0.1_16 HMR0.1 VR0.4 16 100 0.99969
HMR0.1_16 HMR0.1 VR0.4 16 200 0.999355
HMR0.1_16 HMR0.1 VR0.4 16 300 0.999192
HMR0.1_16 HMR0.1 VR0.4 16 400 0.999298
HMR0.1_16 HMR0.1 VR0.4 16 500 0.999158
HMR0.1_16 HMR0.1 VR0.4 16 600 0.999073
HMR0.1_16 HMR0.1 VR0.4 16 700 0.998995
HMR0.1_16 HMR0.1 VR0.4 16 800 0.998848
HMR0.1_16 HMR0.1 VR0.4 16 900 0.998762
HMR0.1_16 HMR0.1 VR0.4 16 1000 0.998711
HMR0.1_16 HMR0.1 VR0.4 16 1100 0.998628
HMR0.1_16 HMR0.1 VR0.4 16 1200 0.998636
HMR0.1_16 HMR0.1 VR0.4 16 1300 0.998563
HMR0.1_16 HMR0.1 VR0.4 16 1400 0.998666
HMR0.1_16 HMR0.1 VR0.4 16 1500 0.998644
HMR0.1_16 HMR0.1 VR0.4 16 1600 0.998615
HMR0.1_16 HMR0.1 VR0.4 16 1700 0.998467
HMR0.1_16 HMR0.1 VR0.4 16 1800 0.998367
HMR0.1_16 HMR0.1 VR0.4 16 1900 0.998419
HMR0.1_16 HMR0.1 VR0.4 16 2000 0.998243
HMR0.1_16 HMR0.1 VR0.4 16 2100 0.998173
HMR0.1_16 HMR0.1 VR0.4 16 2200 0.998109
HMR0.1_16 HMR0.1 VR0.4 16 2300 0.998067
HMR0.1_16 HMR0.1 VR0.4 16 2400 0.998003
HMR0.1_16 HMR0.1 VR0.4 16 2500 0.997972
HMR0.1_16 HMR0.1 VR0.4 16 2600 0.997986
HMR0.1_16 HMR0.1 VR0.4 16 2700 0.99776
HMR0.1_16 HMR0.1 VR0.4 16 2800 0.99772
HMR0.1_16 HMR0.1 VR0.4 16 2900 0.997736
HMR0.1_16 HMR0.1 VR0.4 16 3000 0.997676
HMR0.1_16 HMR0.1 VR0.4 16 3100 0.997699
HMR0.1_16 HMR0.1 VR0.4 16 3200 0.997438
HMR0.1_16 HMR0.1 VR0.4 16 3300 0.997416
HMR0.1_16 HMR0.1 VR0.4 16 3400 0.997264
HMR0.1_16 HMR0.1 VR0.4 16 3500 0.997394
HMR0.1_16 HMR0.1 VR0.4 16 3600 0.997407
HMR0.1_16 HMR0.1 VR0.4 16 3700 0.997473
HMR0.1_16 HMR0.1 VR0.4 16 3800 0.997329
HMR0.1_16 HMR0.1 VR0.4 16 3900 0.997343
HMR0.1_16 HMR0.1 VR0.4 16 4000 0.997319
HMR0.1_16 HMR0.1 VR0.4 16 4100 0.997225
HMR0.1_16 HMR0.1 VR0.4 16 4200 0.997085
HMR0.1_16 HMR0.1 VR0.4 16 4300 0.997144
HMR0.1_16 HMR0.1 VR0.4 16 4400 0.996888
HMR0.1_16 HMR0.1 VR0.4 16 4500 0.996884
HMR0.1_16 HMR0.1 VR0.4 16 4600 0.996933
HMR0.1_16 HMR0.1 VR0.4 16 4700 0.996842
HMR0.1_16 HMR0.1 VR0.4 16 4800 0.996826
HMR0.1_16 HMR0.1 VR0.4 16 4900 0.996944
HMR0.1_16 HMR0.1 VR0.4 16 5000 0.996892
HMR0.1_16 HMR0.1 VR0.4 16 5100 0.996782
HMR0.1_16 HMR0.1 VR0.4 16 5200 0.996829
HMR0.1_16 HMR0.1 VR0.4 16 5300 0.996699
HMR0.1_16 HMR0.1 VR0.4 16 5400 0.996862
HMR0.1_16 HMR0.1 VR0.4 16 5500 0.996634
HMR0.1_16 HMR0.1 VR0.4 16 5600 0.99654
HMR0.1_16 HMR0.1 VR0.4 16 5700 0.996369
HMR0.1_16 HMR0.1 VR0.4 16 5800 0.996339
HMR0.1_16 HMR0.1 VR0.4 16 5900 0.996468
HMR0.1_16 HMR0.1 VR0.4 16 6000 0.996455
HMR0.1_16 HMR0.1 VR0.4 16 6100 0.996352
HMR0.1_16 HMR0.1 VR0.4 16 6200 0.996755
HMR0.1_16 HMR0.1 VR0.4 16 6300 0.996687
HMR0.1_16 HMR0.1 VR0.4 16 6400 0.996614
HMR0.1_16 HMR0.1 VR0.4 16 6500 0.996632
HMR0.1_16 HMR0.1 VR0.4 16 6600 0.996644
HMR0.1_16 HMR0.1 VR0.4 16 6700 0.996736
HMR0.1_16 HMR0.1 VR0.4 16 6800 0.996781
HMR0.1_16 HMR0.1 VR0.4 16 6900 0.996616
HMR0.1_16 HMR0.1 VR0.4 16 7000 0.996596
HMR0.1_16 HMR0.1 VR0.4 16 7100 0.996584
HMR0.1_16 HMR0.1 VR0.4 16 7200 0.99661
HMR0.1_16 HMR0.1 VR0.4 16 7300 0.996517
HMR0.1_16 HMR0.1 VR0.4 16 7400 0.996289
HMR0.1_16 HMR0.1 VR0.4 16 7500 0.99632
HMR0.1_16 HMR0.1 VR0.4 16 7600 0.996397
HMR0.1_16 HMR0.1 VR0.4 16 7700 0.996377
HMR0.1_16 HMR0.1 VR0.4 16 7800 0.996255
HMR0.1_16 HMR0.1 VR0.4 16 7900 0.99628
HMR0.1_16 HMR0.1 VR0.4 16 8000 0.995927
HMR0.1_16 HMR0.1 VR0.4 16 8100 0.99595
HMR0.1_16 HMR0.1 VR0.4 16 8200 0.995919
HMR0.1_16 HMR0.1 VR0.4 16 8300 0.995818
HMR0.1_16 HMR0.1 VR0.4 16 8400 0.995848
HMR0.1_16 HMR0.1 VR0.4 16 8500 0.995838
HMR0.1_16 HMR0.1 VR0.4 16 8600 0.995938
HMR0.1_16 HMR0.1 VR0.4 16 8700 0.996065
HMR0.1_16 HMR0.1 VR0.4 16 8800 0.995832
HMR0.1_16 HMR0.1 VR0.4 16 8900 0.995592
HMR0.1_16 HMR0.1 VR0.4 16 9000 0.99569
