uid HMR VR rep update efficiency
HMR0.1_30 HMR0.1 VR0.4 30 8300 0.996884
HMR0.1_30 HMR0.1 VR0.4 30 8400 0.997026
HMR0.1_30 HMR0.1 VR0.4 30 8500 0.996833
HMR0.1_30 HMR0.1 VR0.4 30 8600 0.997067
HMR0.1_30 HMR0.1 VR0.4 30 8700 0.997132
HMR0.1_30 HMR0.1 VR0.4 30 8800 0.997025
HMR0.1_30 HMR0.1 VR0.4 30 8900 0.996869
HMR0.1_30 HMR0.1 VR0.4 30 9000 0.996708
HMR0.1_30 HMR0.1 VR0.4 30 9100 0.996454
HMR0.1_30 HMR0.1 VR0.4 30 9200 0.996538
HMR0.1_30 HMR0.1 VR0.4 30 9300 0.996353
HMR0.1_30 HMR0.1 VR0.4 30 9400 0.996243
HMR0.1_30 HMR0.1 VR0.4 30 9500 0.996103
HMR0.1_30 HMR0.1 VR0.4 30 9600 0.995875
HMR0.1_30 HMR0.1 VR0.4 30 9700 0.995769
HMR0.1_30 HMR0.1 VR0.4 30 9800 0.995725
HMR0.1_30 HMR0.1 VR0.4 30 9900 0.995894
HMR0.1_30 HMR0.1 VR0.4 30 10000 0.995971
HMR0.1_31 HMR0.1 VR0.4 31 0 1
HMR0.1_31 HMR0.1 VR0.4 31 100 0.999632
HMR0.1_31 HMR0.1 VR0.4 31 200 0.999274
HMR0.1_31 HMR0.1 VR0.4 31 300 0.999052
HMR0.1_31 HMR0.1 VR0.4 31 400 0.999251
HMR0.1_31 HMR0.1 VR0.4 31 500 0.999136
HMR0.1_31 HMR0.1 VR0.4 31 600 0.999046
HMR0.1_31 HMR0.1 VR0.4 31 700 0.998941
HMR0.1_31 HMR0.1 VR0.4 31 800 0.998785
HMR0.1_31 HMR0.1 VR0.4 31 900 0.998675
HMR0.1_31 HMR0.1 VR0.4 31 1000 0.998518
HMR0.1_31 HMR0.1 VR0.4 31 1100 0.998508
HMR0.1_31 HMR0.1 VR0.4 31 1200 0.998571
HMR0.1_31 HMR0.1 VR0.4 31 1300 0.998427
HMR0.1_31 HMR0.1 VR0.4 31 1400 0.998176
HMR0.1_31 HMR0.1 VR0.4 31 1500 0.998249
HMR0.1_31 HMR0.1 VR0.4 31 1600 0.998316
HMR0.1_31 HMR0.1 VR0.4 31 1700 0.998243
HMR0.1_31 HMR0.1 VR0.4 31 1800 0.998207
HMR0.1_31 HMR0.1 VR0.4 31 1900 0.998143
HMR0.1_31 HMR0.1 VR0.4 31 2000 0.998069
HMR0.1_31 HMR0.1 VR0.4 31 2100 0.997963
HMR0.1_31 HMR0.1 VR0.4 31 2200 0.997822
HMR0.1_31 HMR0.1 VR0.4 31 2300 0.997598
HMR0.1_31 HMR0.1 VR0.4 31 2400 0.997576
HMR0.1_31 HMR0.1 VR0.4 31 2500 0.997193
HMR0.1_31 HMR0.1 VR0.4 31 2600 0.996928
HMR0.1_31 HMR0.1 VR0.4 31 2700 0.997071
HMR0.1_31 HMR0.1 VR0.4 31 2800 0.996817
HMR0.1_31 HMR0.1 VR0.4 31 2900 0.996692
HMR0.1_31 HMR0.1 VR0.4 31 3000 0.996534
HMR0.1_31 HMR0.1 VR0.4 31 3100 0.996613
HMR0.1_31 HMR0.1 VR0.4 31 3200 0.99674
HMR0.1_31 HMR0.1 VR0.4 31 3300 0.996373
HMR0.1_31 HMR0.1 VR0.4 31 3400 0.996445
HMR0.1_31 HMR0.1 VR0.4 31 3500 0.996241
HMR0.1_31 HMR0.1 VR0.4 31 3600 0.996411
HMR0.1_31 HMR0.1 VR0.4 31 3700 0.996488
HMR0.1_31 HMR0.1 VR0.4 31 3800 0.996331
HMR0.1_31 HMR0.1 VR0.4 31 3900 0.996489
HMR0.1_31 HMR0.1 VR0.4 31 4000 0.996788
HMR0.1_31 HMR0.1 VR0.4 31 4100 0.996568
HMR0.1_31 HMR0.1 VR0.4 31 4200 0.996371
HMR0.1_31 HMR0.1 VR0.4 31 4300 0.996341
HMR0.1_31 HMR0.1 VR0.4 31 4400 0.996381
HMR0.1_31 HMR0.1 VR0.4 31 4500 0.996475
HMR0.1_31 HMR0.1 VR0.4 31 4600 0.996603
HMR0.1_31 HMR0.1 VR0.4 31 4700 0.996378
HMR0.1_31 HMR0.1 VR0.4 31 4800 0.996407
HMR0.1_31 HMR0.1 VR0.4 31 4900 0.99649
HMR0.1_31 HMR0.1 VR0.4 31 5000 0.996487
HMR0.1_31 HMR0.1 VR0.4 31 5100 0.996588
HMR0.1_31 HMR0.1 VR0.4 31 5200 0.996386
HMR0.1_31 HMR0.1 VR0.4 31 5300 0.996381
HMR0.1_31 HMR0.1 VR0.4 31 5400 0.996334
HMR0.1_31 HMR0.1 VR0.4 31 5500 0.996256
HMR0.1_31 HMR0.1 VR0.4 31 5600 0.996417
HMR0.1_31 HMR0.1 VR0.4 31 5700 0.996317
HMR0.1_31 HMR0.1 VR0.4 31 5800 0.996272
HMR0.1_31 HMR0.1 VR0.4 31 5900 0.996039
HMR0.1_31 HMR0.1 VR0.4 31 6000 0.995805
HMR0.1_31 HMR0.1 VR0.4 31 6100 0.996101
HMR0.1_31 HMR0.1 VR0.4 31 6200 0.995869
HMR0.1_31 HMR0.1 VR0.4 31 6300 0.995938
HMR0.1_31 HMR0.1 VR0.4 31 6400 0.995876
HMR0.1_31 HMR0.1 VR0.4 31 6500 0.995962
HMR0.1_31 HMR0.1 VR0.4 31 6600 0.995675
HMR0.1_31 HMR0.1 VR0.4 31 6700 0.995452
HMR0.1_31 HMR0.1 VR0.4 31 6800 0.995562
HMR0.1_31 HMR0.1 VR0.4 31 6900 0.995275
HMR0.1_31 HMR0.1 VR0.4 31 7000 0.994943
HMR0.1_31 HMR0.1 VR0.4 31 7100 0.994914
HMR0.1_31 HMR0.1 VR0.4 31 7200 0.995041
HMR0.1_31 HMR0.1 VR0.4 31 7300 0.994958
HMR0.1_31 HMR0.1 VR0.4 31 7400 0.995097
HMR0.1_31 HMR0.1 VR0.4 31 7500 0.995059
HMR0.1_31 HMR0.1 VR0.4 31 7600 0.994927
HMR0.1_31 HMR0.1 VR0.4 31 7700 0.995124
HMR0.1_31 HMR0.1 VR0.4 31 7800 0.995656
HMR0.1_31 HMR0.1 VR0.4 31 7900 0.995473
HMR0.1_31 HMR0.1 VR0.4 31 8000 0.995068
HMR0.1_31 HMR0.1 VR0.4 31 8100 0.994721
HMR0.1_31 HMR0.1 VR0.4 31 8200 0.994753
HMR0.1_31 HMR0.1 VR0.4 31 8300 0.994363
HMR0.1_31 HMR0.1 VR0.4 31 8400 0.994203
HMR0.1_31 HMR0.1 VR0.4 31 8500 0.994269
HMR0.1_31 HMR0.1 VR0.4 31 8600 0.994049
HMR0.1_31 HMR0.1 VR0.4 31 8700 0.993959
HMR0.1_31 HMR0.1 VR0.4 31 8800 0.99408
HMR0.1_31 HMR0.1 VR0.4 31 8900 0.993771
HMR0.1_31 HMR0.1 VR0.4 31 9000 0.993558
HMR0.1_31 HMR0.1 VR0.4 31 9100 0.993225
HMR0.1_31 HMR0.1 VR0.4 31 9200 0.992897
HMR0.1_31 HMR0.1 VR0.4 31 9300 0.993284
HMR0.1_31 HMR0.1 VR0.4 31 9400 0.993224
HMR0.1_31 HMR0.1 VR0.4 31 9500 0.993229
HMR0.1_31 HMR0.1 VR0.4 31 9600 0.993384
HMR0.1_31 HMR0.1 VR0.4 31 9700 0.993704
HMR0.1_31 HMR0.1 VR0.4 31 9800 0.993531
HMR0.1_31 HMR0.1 VR0.4 31 9900 0.993773
HMR0.1_31 HMR0.1 VR0.4 31 10000 0.993657
HMR0.1_32 HMR0.1 VR0.4 32 0 1
HMR0.1_32 HMR0.1 VR0.4 32 100 0.999631
HMR0.1_32 HMR0.1 VR0.4 32 200 0.999278
HMR0.1_32 HMR0.1 VR0.4 32 300 0.998946
HMR0.1_32 HMR0.1 VR0.4 32 400 0.999153
HMR0.1_32 HMR0.1 VR0.4 32 500 0.999098
HMR0.1_32 HMR0.1 VR0.4 32 600 0.999024
HMR0.1_32 HMR0.1 VR0.4 32 700 0.998961
HMR0.1_32 HMR0.1 VR0.4 32 800 0.998798
HMR0.1_32 HMR0.1 VR0.4 32 900 0.998717
HMR0.1_32 HMR0.1 VR0.4 32 1000 0.998664
HMR0.1_32 HMR0.1 VR0.4 32 1100 0.998594
HMR0.1_32 HMR0.1 VR0.4 32 1200 0.998543
HMR0.1_32 HMR0.1 VR0.4 32 1300 0.998402
HMR0.1_32 HMR0.1 VR0.4 32 1400 0.998454
HMR0.1_32 HMR0.1 VR0.4 32 1500 0.998326
HMR0.1_32 HMR0.1 VR0.4 32 1600 0.998315
HMR0.1_32 HMR0.1 VR0.4 32 1700 0.998259
HMR0.1_32 HMR0.1 VR0.4 32 1800 0.99811
HMR0.1_32 HMR0.1 VR0.4 32 1900 0.998066
HMR0.1_32 HMR0.1 VR0.4 32 2000 0.997978
HMR0.1_32 HMR0.1 VR0.4 32 2100 0.997941
HMR0.1_32 HMR0.1 VR0.4 32 2200 0.997795
HMR0.1_32 HMR0.1 VR0.4 32 2300 0.997797
HMR0.1_32 HMR0.1 VR0.4 32 2400 0.997824
HMR0.1_32 HMR0.1 VR0.4 32 2500 0.997709
HMR0.1_32 HMR0.1 VR0.4 32 2600 0.997512
HMR0.1_32 HMR0.1 VR0.4 32 2700 0.997586
HMR0.1_32 HMR0.1 VR0.4 32 2800 0.9974
HMR0.1_32 HMR0.1 VR0.4 32 2900 0.997549
HMR0.1_32 HMR0.1 VR0.4 32 3000 0.997456
HMR0.1_32 HMR0.1 VR0.4 32 3100 0.997365
HMR0.1_32 HMR0.1 VR0.4 32 3200 0.997288
HMR0.1_32 HMR0.1 VR0.4 32 3300 0.99718
HMR0.1_32 HMR0.1 VR0.4 32 3400 0.997094
HMR0.1_32 HMR0.1 VR0.4 32 3500 0.997024
HMR0.1_32 HMR0.1 VR0.4 32 3600 0.997154
HMR0.1_32 HMR0.1 VR0.4 32 3700 0.996979
HMR0.1_32 HMR0.1 VR0.4 32 3800 0.996823
HMR0.1_32 HMR0.1 VR0.4 32 3900 0.996774
HMR0.1_32 HMR0.1 VR0.4 32 4000 0.996606
HMR0.1_32 HMR0.1 VR0.4 32 4100 0.996486
HMR0.1_32 HMR0.1 VR0.4 32 4200 0.996442
HMR0.1_32 HMR0.1 VR0.4 32 4300 0.996438
HMR0.1_32 HMR0.1 VR0.4 32 4400 0.996194
HMR0.1_32 HMR0.1 VR0.4 32 4500 0.996278
HMR0.1_32 HMR0.1 VR0.4 32 4600 0.996096
HMR0.1_32 HMR0.1 VR0.4 32 4700 0.996063
HMR0.1_32 HMR0.1 VR0.4 32 4800 0.99613
HMR0.1_32 HMR0.1 VR0.4 32 4900 0.996244
HMR0.1_32 HMR0.1 VR0.4 32 5000 0.996245
HMR0.1_32 HMR0.1 VR0.4 32 5100 0.996353
HMR0.1_32 HMR0.1 VR0.4 32 5200 0.996427
HMR0.1_32 HMR0.1 VR0.4 32 5300 0.996878
HMR0.1_32 HMR0.1 VR0.4 32 5400 0.996453
HMR0.1_32 HMR0.1 VR0.4 32 5500 0.996588
HMR0.1_32 HMR0.1 VR0.4 32 5600 0.996564
HMR0.1_32 HMR0.1 VR0.4 32 5700 0.996588
HMR0.1_32 HMR0.1 VR0.4 32 5800 0.99655
HMR0.1_32 HMR0.1 VR0.4 32 5900 0.996626
HMR0.1_32 HMR0.1 VR0.4 32 6000 0.996364
HMR0.1_32 HMR0.1 VR0.4 32 6100 0.996258
HMR0.1_32 HMR0.1 VR0.4 32 6200 0.996293
HMR0.1_32 HMR0.1 VR0.4 32 6300 0.9963
HMR0.1_32 HMR0.1 VR0.4 32 6400 0.996012
HMR0.1_32 HMR0.1 VR0.4 32 6500 0.996029
HMR0.1_32 HMR0.1 VR0.4 32 6600 0.996203
HMR0.1_32 HMR0.1 VR0.4 32 6700 0.996428
HMR0.1_32 HMR0.1 VR0.4 32 6800 0.996625
HMR0.1_32 HMR0.1 VR0.4 32 6900 0.996753
HMR0.1_32 HMR0.1 VR0.4 32 7000 0.996618
HMR0.1_32 HMR0.1 VR0.4 32 7100 0.996662
HMR0.1_32 HMR0.1 VR0.4 32 7200 0.996624
HMR0.1_32 HMR0.1 VR0.4 32 7300 0.996494
HMR0.1_32 HMR0.1 VR0.4 32 7400 0.99626
HMR0.1_32 HMR0.1 VR0.4 32 7500 0.996085
HMR0.1_32 HMR0.1 VR0.4 32 7600 0.995704
HMR0.1_32 HMR0.1 VR0.4 32 7700 0.996168
HMR0.1_32 HMR0.1 VR0.4 32 7800 0.996407
HMR0.1_32 HMR0.1 VR0.4 32 7900 0.996433
HMR0.1_32 HMR0.1 VR0.4 32 8000 0.996311
HMR0.1_32 HMR0.1 VR0.4 32 8100 0.996313
HMR0.1_32 HMR0.1 VR0.4 32 8200 0.996237
HMR0.1_32 HMR0.1 VR0.4 32 8300 0.996334
HMR0.1_32 HMR0.1 VR0.4 32 8400 0.996282
HMR0.1_32 HMR0.1 VR0.4 32 8500 0.996529
HMR0.1_32 HMR0.1 VR0.4 32 8600 0.996389
HMR0.1_32 HMR0.1 VR0.4 32 8700 0.996106
HMR0.1_32 HMR0.1 VR0.4 32 8800 0.996212
HMR0.1_32 HMR0.1 VR0.4 32 8900 0.996266
HMR0.1_32 HMR0.1 VR0.4 32 9000 0.996199
HMR0.1_32 HMR0.1 VR0.4 32 9100 0.996068
HMR0.1_32 HMR0.1 VR0.4 32 9200 0.996216
HMR0.1_32 HMR0.1 VR0.4 32 9300 0.996204
HMR0.1_32 HMR0.1 VR0.4 32 9400 0.995966
HMR0.1_32 HMR0.1 VR0.4 32 9500 0.996395
HMR0.1_32 HMR0.1 VR0.4 32 9600 0.996268
HMR0.1_32 HMR0.1 VR0.4 32 9700 0.996194
HMR0.1_32 HMR0.1 VR0.4 32 9800 0.995781
HMR0.1_32 HMR0.1 VR0.4 32 9900 0.996127
HMR0.1_32 HMR0.1 VR0.4 32 10000 0.996154
HMR0.1_33 HMR0.1 VR0.4 33 0 1
HMR0.1_33 HMR0.1 VR0.4 33 100 0.999641
HMR0.1_33 HMR0.1 VR0.4 33 200 0.999287
HMR0.1_33 HMR0.1 VR0.4 33 300 0.999121
HMR0.1_33 HMR0.1 VR0.4 33 400 0.999254
HMR0.1_33 HMR0.1 VR0.4 33 500 0.999161
HMR0.1_33 HMR0.1 VR0.4 33 600 0.999024
HMR0.1_33 HMR0.1 VR0.4 33 700 0.998973
HMR0.1_33 HMR0.1 VR0.4 33 800 0.998908
HMR0.1_33 HMR0.1 VR0.4 33 900 0.998856
HMR0.1_33 HMR0.1 VR0.4 33 1000 0.99881
HMR0.1_33 HMR0.1 VR0.4 33 1100 0.998832
HMR0.1_33 HMR0.1 VR0.4 33 1200 0.998674
HMR0.1_33 HMR0.1 VR0.4 33 1300 0.998727
HMR0.1_33 HMR0.1 VR0.4 33 1400 0.998566
HMR0.1_33 HMR0.1 VR0.4 33 1500 0.998556
HMR0.1_33 HMR0.1 VR0.4 33 1600 0.998417
HMR0.1_33 HMR0.1 VR0.4 33 1700 0.998392
HMR0.1_33 HMR0.1 VR0.4 33 1800 0.99824
HMR0.1_33 HMR0.1 VR0.4 33 1900 0.998046
HMR0.1_33 HMR0.1 VR0.4 33 2000 0.998048
HMR0.1_33 HMR0.1 VR0.4 33 2100 0.997894
HMR0.1_33 HMR0.1 VR0.4 33 2200 0.997972
HMR0.1_33 HMR0.1 VR0.4 33 2300 0.997894
HMR0.1_33 HMR0.1 VR0.4 33 2400 0.997857
HMR0.1_33 HMR0.1 VR0.4 33 2500 0.997941
HMR0.1_33 HMR0.1 VR0.4 33 2600 0.997767
HMR0.1_33 HMR0.1 VR0.4 33 2700 0.997997
HMR0.1_33 HMR0.1 VR0.4 33 2800 0.998014
HMR0.1_33 HMR0.1 VR0.4 33 2900 0.998004
HMR0.1_33 HMR0.1 VR0.4 33 3000 0.99817
HMR0.1_33 HMR0.1 VR0.4 33 3100 0.998102
HMR0.1_33 HMR0.1 VR0.4 33 3200 0.998162
HMR0.1_33 HMR0.1 VR0.4 33 3300 0.998167
HMR0.1_33 HMR0.1 VR0.4 33 3400 0.997823
HMR0.1_33 HMR0.1 VR0.4 33 3500 0.997768
HMR0.1_33 HMR0.1 VR0.4 33 3600 0.997886
HMR0.1_33 HMR0.1 VR0.4 33 3700 0.99792
HMR0.1_33 HMR0.1 VR0.4 33 3800 0.997792
HMR0.1_33 HMR0.1 VR0.4 33 3900 0.997629
HMR0.1_33 HMR0.1 VR0.4 33 4000 0.997554
HMR0.1_33 HMR0.1 VR0.4 33 4100 0.997521
HMR0.1_33 HMR0.1 VR0.4 33 4200 0.99744
HMR0.1_33 HMR0.1 VR0.4 33 4300 0.997411
HMR0.1_33 HMR0.1 VR0.4 33 4400 0.997317
HMR0.1_33 HMR0.1 VR0.4 33 4500 0.997163
HMR0.1_33 HMR0.1 VR0.4 33 4600 0.997179
HMR0.1_33 HMR0.1 VR0.4 33 4700 0.997156
HMR0.1_33 HMR0.1 VR0.4 33 4800 0.996811
HMR0.1_33 HMR0.1 VR0.4 33 4900 0.997102
HMR0.1_33 HMR0.1 VR0.4 33 5000 0.997073
HMR0.1_33 HMR0.1 VR0.4 33 5100 0.997083
HMR0.1_33 HMR0.1 VR0.4 33 5200 0.997071
HMR0.1_33 HMR0.1 VR0.4 33 5300 0.997035
HMR0.1_33 HMR0.1 VR0.4 33 5400 0.996842
HMR0.1_33 HMR0.1 VR0.4 33 5500 0.996771
HMR0.1_33 HMR0.1 VR0.4 33 5600 0.996954
HMR0.1_33 HMR0.1 VR0.4 33 5700 0.996821
HMR0.1_33 HMR0.1 VR0.4 33 5800 0.997051
HMR0.1_33 HMR0.1 VR0.4 33 5900 0.996835
HMR0.1_33 HMR0.1 VR0.4 33 6000 0.996648
HMR0.1_33 HMR0.1 VR0.4 33 6100 0.996651
HMR0.1_33 HMR0.1 VR0.4 33 6200 0.996451
HMR0.1_33 HMR0.1 VR0.4 33 6300 0.996382
HMR0.1_33 HMR0.1 VR0.4 33 6400 0.996396
HMR0.1_33 HMR0.1 VR0.4 33 6500 0.996415
HMR0.1_33 HMR0.1 VR0.4 33 6600 0.996257
HMR0.1_33 HMR0.1 VR0.4 33 6700 0.996293
HMR0.1_33 HMR0.1 VR0.4 33 6800 0.996337
HMR0.1_33 HMR0.1 VR0.4 33 6900 0.996342
HMR0.1_33 HMR0.1 VR0.4 33 7000 0.996487
HMR0.1_33 HMR0.1 VR0.4 33 7100 0.99658
HMR0.1_33 HMR0.1 VR0.4 33 7200 0.996557
HMR0.1_33 HMR0.1 VR0.4 33 7300 0.996671
HMR0.1_33 HMR0.1 VR0.4 33 7400 0.996514
HMR0.1_33 HMR0.1 VR0.4 33 7500 0.996469
HMR0.1_33 HMR0.1 VR0.4 33 7600 0.996586
HMR0.1_33 HMR0.1 VR0.4 33 7700 0.996694
HMR0.1_33 HMR0.1 VR0.4 33 7800 0.996866
HMR0.1_33 HMR0.1 VR0.4 33 7900 0.996883
HMR0.1_33 HMR0.1 VR0.4 33 8000 0.996792
HMR0.1_33 HMR0.1 VR0.4 33 8100 0.996743
HMR0.1_33 HMR0.1 VR0.4 33 8200 0.996598
HMR0.1_33 HMR0.1 VR0.4 33 8300 0.996441
HMR0.1_33 HMR0.1 VR0.4 33 8400 0.99652
HMR0.1_33 HMR0.1 VR0.4 33 8500 0.996617
HMR0.1_33 HMR0.1 VR0.4 33 8600 0.996146
HMR0.1_33 HMR0.1 VR0.4 33 8700 0.996354
HMR0.1_33 HMR0.1 VR0.4 33 8800 0.996273
HMR0.1_33 HMR0.1 VR0.4 33 8900 0.995998
HMR0.1_33 HMR0.1 VR0.4 33 9000 0.995913
HMR0.1_33 HMR0.1 VR0.4 33 9100 0.996129
HMR0.1_33 HMR0.1 VR0.4 33 9200 0.995817
HMR0.1_33 HMR0.1 VR0.4 33 9300 0.996182
HMR0.1_33 HMR0.1 VR0.4 33 9400 0.995823
HMR0.1_33 HMR0.1 VR0.4 33 9500 0.99564
HMR0.1_33 HMR0.1 VR0.4 33 9600 0.995973
HMR0.1_33 HMR0.1 VR0.4 33 9700 0.995814
HMR0.1_33 HMR0.1 VR0.4 33 9800 0.995491
HMR0.1_33 HMR0.1 VR0.4 33 9900 0.995334
HMR0.1_33 HMR0.1 VR0.4 33 10000 0.995773
HMR0.1_34 HMR0.1 VR0.4 34 0 1
HMR0.1_34 HMR0.1 VR0.4 34 100 0.99966
HMR0.1_34 HMR0.1 VR0.4 34 200 0.999212
HMR0.1_34 HMR0.1 VR0.4 34 300 0.999072
HMR0.1_34 HMR0.1 VR0.4 34 400 0.999184
HMR0.1_34 HMR0.1 VR0.4 34 500 0.999137
HMR0.1_34 HMR0.1 VR0.4 34 600 0.998928
HMR0.1_34 HMR0.1 VR0.4 34 700 0.998897
HMR0.1_34 HMR0.1 VR0.4 34 800 0.998739
HMR0.1_34 HMR0.1 VR0.4 34 900 0.998653
HMR0.1_34 HMR0.1 VR0.4 34 1000 0.998569
HMR0.1_34 HMR0.1 VR0.4 34 1100 0.998607
HMR0.1_34 HMR0.1 VR0.4 34 1200 0.998528
HMR0.1_34 HMR0.1 VR0.4 34 1300 0.998493
HMR0.1_34 HMR0.1 VR0.4 34 1400 0.998466
HMR0.1_34 HMR0.1 VR0.4 34 1500 0.998342
HMR0.1_34 HMR0.1 VR0.4 34 1600 0.99836
HMR0.1_34 HMR0.1 VR0.4 34 1700 0.998265
HMR0.1_34 HMR0.1 VR0.4 34 1800 0.998112
HMR0.1_34 HMR0.1 VR0.4 34 1900 0.998188
HMR0.1_34 HMR0.1 VR0.4 34 2000 0.99817
HMR0.1_34 HMR0.1 VR0.4 34 2100 0.997885
HMR0.1_34 HMR0.1 VR0.4 34 2200 0.997883
HMR0.1_34 HMR0.1 VR0.4 34 2300 0.99778
HMR0.1_34 HMR0.1 VR0.4 34 2400 0.997767
HMR0.1_34 HMR0.1 VR0.4 34 2500 0.997802
HMR0.1_34 HMR0.1 VR0.4 34 2600 0.997714
HMR0.1_34 HMR0.1 VR0.4 34 2700 0.99768
HMR0.1_34 HMR0.1 VR0.4 34 2800 0.99744
HMR0.1_34 HMR0.1 VR0.4 34 2900 0.997322
HMR0.1_34 HMR0.1 VR0.4 34 3000 0.997349
HMR0.1_34 HMR0.1 VR0.4 34 3100 0.997157
HMR0.1_34 HMR0.1 VR0.4 34 3200 0.997053
HMR0.1_34 HMR0.1 VR0.4 34 3300 0.99695
HMR0.1_34 HMR0.1 VR0.4 34 3400 0.996732
HMR0.1_34 HMR0.1 VR0.4 34 3500 0.996709
HMR0.1_34 HMR0.1 VR0.4 34 3600 0.996575
HMR0.1_34 HMR0.1 VR0.4 34 3700 0.996076
HMR0.1_34 HMR0.1 VR0.4 34 3800 0.996195
HMR0.1_34 HMR0.1 VR0.4 34 3900 0.996329
HMR0.1_34 HMR0.1 VR0.4 34 4000 0.996285
HMR0.1_34 HMR0.1 VR0.4 34 4100 0.996279
HMR0.1_34 HMR0.1 VR0.4 34 4200 0.995886
HMR0.1_34 HMR0.1 VR0.4 34 4300 0.995775
HMR0.1_34 HMR0.1 VR0.4 34 4400 0.995761
HMR0.1_34 HMR0.1 VR0.4 34 4500 0.995536
HMR0.1_34 HMR0.1 VR0.4 34 4600 0.995663
HMR0.1_34 HMR0.1 VR0.4 34 4700 0.995742
HMR0.1_34 HMR0.1 VR0.4 34 4800 0.995721
HMR0.1_34 HMR0.1 VR0.4 34 4900 0.995319
HMR0.1_34 HMR0.1 VR0.4 34 5000 0.994913
HMR0.1_34 HMR0.1 VR0.4 34 5100 0.994465
HMR0.1_34 HMR0.1 VR0.4 34 5200 0.99433
HMR0.1_34 HMR0.1 VR0.4 34 5300 0.994889
HMR0.1_34 HMR0.1 VR0.4 34 5400 0.994529
HMR0.1_34 HMR0.1 VR0.4 34 5500 0.99439
HMR0.1_34 HMR0.1 VR0.4 34 5600 0.994261
HMR0.1_34 HMR0.1 VR0.4 34 5700 0.994379
HMR0.1_34 HMR0.1 VR0.4 34 5800 0.994299
HMR0.1_34 HMR0.1 VR0.4 34 5900 0.994029
HMR0.1_34 HMR0.1 VR0.4 34 6000 0.993571
HMR0.1_34 HMR0.1 VR0.4 34 6100 0.993903
HMR0.1_34 HMR0.1 VR0.4 34 6200 0.993726
HMR0.1_34 HMR0.1 VR0.4 34 6300 0.993676
HMR0.1_34 HMR0.1 VR0.4 34 6400 0.993433
HMR0.1_34 HMR0.1 VR0.4 34 6500 0.99315
HMR0.1_34 HMR0.1 VR0.4 34 6600 0.993117
HMR0.1_34 HMR0.1 VR0.4 34 6700 0.993362
HMR0.1_34 HMR0.1 VR0.4 34 6800 0.992821
HMR0.1_34 HMR0.1 VR0.4 34 6900 0.992988
HMR0.1_34 HMR0.1 VR0.4 34 7000 0.992663
HMR0.1_34 HMR0.1 VR0.4 34 7100 0.992934
HMR0.1_34 HMR0.1 VR0.4 34 7200 0.992887
HMR0.1_34 HMR0.1 VR0.4 34 7300 0.992997
HMR0.1_34 HMR0.1 VR0.4 34 7400 0.993607
HMR0.1_34 HMR0.1 VR0.4 34 7500 0.993733
HMR0.1_34 HMR0.1 VR0.4 34 7600 0.993906
HMR0.1_34 HMR0.1 VR0.4 34 7700 0.993831
HMR0.1_34 HMR0.1 VR0.4 34 7800 0.993181
HMR0.1_34 HMR0.1 VR0.4 34 7900 0.99319
HMR0.1_34 HMR0.1 VR0.4 34 8000 0.993223
HMR0.1_34 HMR0.1 VR0.4 34 8100 0.993087
HMR0.1_34 HMR0.1 VR0.4 34 8200 0.993512
HMR0.1_34 HMR0.1 VR0.4 34 8300 0.993883
HMR0.1_34 HMR0.1 VR0.4 34 8400 0.994532
HMR0.1_34 HMR0.1 VR0.4 34 8500 0.99461
HMR0.1_34 HMR0.1 VR0.4 34 8600 0.994613
HMR0.1_34 HMR0.1 VR0.4 34 8700 0.994581
HMR0.1_34 HMR0.1 VR0.4 34 8800 0.99432
HMR0.1_34 HMR0.1 VR0.4 34 8900 0.99402
HMR0.1_34 HMR0.1 VR0.4 34 9000 0.99405
HMR0.1_34 HMR0.1 VR0.4 34 9100 0.994022
HMR0.1_34 HMR0.1 VR0.4 34 9200 0.994056
HMR0.1_34 HMR0.1 VR0.4 34 9300 0.994016
HMR0.1_34 HMR0.1 VR0.4 34 9400 0.994122
HMR0.1_34 HMR0.1 VR0.4 34 9500 0.993887
HMR0.1_34 HMR0.1 VR0.4 34 9600 0.99387
HMR0.1_34 HMR0.1 VR0.4 34 9700 0.99384
HMR0.1_34 HMR0.1 VR0.4 34 9800 0.993899
HMR0.1_34 HMR0.1 VR0.4 34 9900 0.994079
HMR0.1_34 HMR0.1 VR0.4 34 10000 0.99417
HMR0.1_35 HMR0.1 VR0.4 35 0 1
HMR0.1_35 HMR0.1 VR0.4 35 100 0.999607
HMR0.1_35 HMR0.1 VR0.4 35 200 0.999192
HMR0.1_35 HMR0.1 VR0.4 35 300 0.998733
HMR0.1_35 HMR0.1 VR0.4 35 400 0.998425
HMR0.1_35 HMR0.1 VR0.4 35 500 0.998384
HMR0.1_35 HMR0.1 VR0.4 35 600 0.998816
HMR0.1_35 HMR0.1 VR0.4 35 700 0.998918
HMR0.1_35 HMR0.1 VR0.4 35 800 0.998718
HMR0.1_35 HMR0.1 VR0.4 35 900 0.998599
HMR0.1_35 HMR0.1 VR0.4 35 1000 0.998383
HMR0.1_35 HMR0.1 VR0.4 35 1100 0.99835
HMR0.1_35 HMR0.1 VR0.4 35 1200 0.998223
HMR0.1_35 HMR0.1 VR0.4 35 1300 0.998164
HMR0.1_35 HMR0.1 VR0.4 35 1400 0.998051
HMR0.1_35 HMR0.1 VR0.4 35 1500 0.998011
HMR0.1_35 HMR0.1 VR0.4 35 1600 0.998001
